px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
8.73308	-7.29345	-2.79689	2.22947	0.158397	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.111717
8.80785	-7.42529	-2.7936	2.22181	0.141157	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0.223241
8.89084	-7.5395	-2.80612	2.22867	0.143726	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	0.870536
8.94036	-7.68346	-2.81057	2.19907	0.105026	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	0.832914
8.9962	-7.80663	-2.75997	2.17834	0.0691342	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	3.43707
9.03999	-7.97324	-2.7694	2.13746	0.0222903	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	1.18214
9.08015	-8.10127	-2.71025	2.10364	-0.0267727	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	4.83899
9.1237	-8.24219	-2.70307	2.07765	-0.0525314	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	0.633691
9.18363	-8.37326	-2.69358	2.06548	-0.0640776	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.262712
9.22985	-8.51713	-2.69318	2.04177	-0.0850504	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0.290919
9.3184	-8.64901	-2.73499	2.06286	-0.0447138	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	4.30937
9.37394	-8.79979	-2.74406	2.04351	-0.0618992	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0.218239
9.43871	-8.93535	-2.74261	2.03685	-0.0658436	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.0228605
9.48563	-9.09303	-2.75456	2.01136	-0.0880636	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0.358408
9.54609	-9.22384	-2.76536	2.0076	-0.0853096	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.228856
9.58786	-9.37234	-2.77982	1.98422	-0.104585	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0.38734
9.60766	-9.51159	-2.72582	1.93588	-0.167393	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	5.79171
9.65533	-9.656	-2.72831	1.92186	-0.172276	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0.0166253
9.67676	-9.79548	-2.69489	1.88253	-0.215789	9.63311	-9.79216	9.65	-9.8	0	-2.73054	2.1056
9.70147	-9.94622	-2.69747	1.85455	-0.23222	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0.183729
9.75965	-10.0742	-2.723	1.86996	-0.190673	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	2.34207
9.78434	-10.216	-2.72984	1.84718	-0.203876	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0.132048
9.83148	-10.361	-2.74013	1.8451	-0.189432	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.309055
9.86695	-10.5123	-2.74553	1.82995	-0.194033	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0.0386706
9.87591	-10.6564	-2.71618	1.78774	-0.240566	9.8617	-10.6917	9.85	-10.7	0	-2.72718	2.12456
9.88803	-10.816	-2.72568	1.75824	-0.25668	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0.200869
9.88548	-10.9594	-2.70082	1.71448	-0.299072	9.75887	-10.887	9.85	-11	0	-2.72395	1.4739
9.89238	-11.116	-2.70824	1.68701	-0.309822	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0.100241
9.90191	-11.2647	-2.70565	1.66294	-0.319685	9.87245	-11.316	9.85	-11.3	0	-2.73074	0.0749504
9.89574	-11.4224	-2.71346	1.63096	-0.333734	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0.164918
9.90093	-11.5741	-2.71402	1.60838	-0.34021	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.156149
9.88572	-11.7292	-2.71881	1.57552	-0.354012	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0.177844
9.86497	-11.8625	-2.707	1.53522	-0.387086	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.64063
9.82982	-12.0117	-2.72144	1.49448	-0.407406	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0.450738
9.69514	-12.1444	-2.65697	1.32619	-0.625999	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	26.1642
9.63444	-12.2815	-2.65441	1.27626	-0.641536	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	0.472048
9.57321	-12.4183	-2.65194	1.22283	-0.667215	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0.296767
9.47774	-12.5612	-2.66668	1.1571	-0.694055	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	1.08362
9.3466	-12.6668	-2.65684	1.02842	-0.833453	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	7.8018
9.2513	-12.7776	-2.66225	0.970652	-0.848172	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	0.461934
9.13558	-12.8866	-2.66282	0.88485	-0.90638	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	1.30409
9.02358	-12.9906	-2.66272	0.823411	-0.917363	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	0.347328
8.82519	-13.0589	-2.68294	0.636779	-1.1253	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	17.3784
8.69494	-13.1284	-2.67447	0.565469	-1.13562	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	0.457021
8.58055	-13.1946	-2.67096	0.511632	-1.12914	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	0.231482
8.44008	-13.2545	-2.68387	0.443082	-1.1378	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	0.523271
8.24517	-13.2537	-2.724	0.268817	-1.31746	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	14.3744
8.12128	-13.2641	-2.70094	0.196673	-1.32797	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	0.772172
7.99436	-13.3009	-2.67671	0.157304	-1.27445	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	1.7464
7.84981	-13.3081	-2.66879	0.0818084	-1.28133	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0.160418
7.67839	-13.2828	-2.69728	-0.0376911	-1.35483	7.57824	-13.1345	7.65	-13.25	-3.62957	0	3.0755
7.51837	-13.2677	-2.70715	-0.117605	-1.35756	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0.24815
7.38335	-13.2636	-2.68224	-0.162621	-1.31054	7.33241	-13.2718	7.3	-13.25	-2.7301	0	1.47789
7.22181	-13.237	-2.70126	-0.235101	-1.30671	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0.430749
7.08672	-13.2158	-2.67404	-0.278622	-1.26001	6.97467	-13.1643	7	-13.25	-2.72703	0	1.84161
6.92902	-13.1864	-2.69653	-0.337387	-1.24496	6.84852	-13.2404	6.85	-13.25	-2.727	0	0.520324
6.79011	-13.1397	-2.69625	-0.399737	-1.23694	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.155154
6.63588	-13.0968	-2.71878	-0.452797	-1.2178	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0.573557
6.49999	-13.0234	-2.72184	-0.521097	-1.21715	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.374892
6.34625	-12.9706	-2.74786	-0.565782	-1.19034	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0.864665
6.22378	-12.9132	-2.71146	-0.60025	-1.14288	6.09711	-13.0021	6.1	-13	-2.73	0.910004	2.37788
6.0678	-12.8607	-2.74054	-0.630541	-1.1055	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	1.35181
5.95871	-12.8107	-2.70752	-0.653767	-1.06101	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	2.48805
5.80917	-12.7582	-2.74112	-0.672065	-1.02078	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	1.60087
5.69102	-12.6764	-2.73072	-0.714442	-1.00303	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.488787
5.55042	-12.593	-2.75231	-0.747494	-0.977787	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.6237
5.43876	-12.4894	-2.74952	-0.796653	-0.969952	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.266189
5.31244	-12.3974	-2.76138	-0.829212	-0.947378	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.373684
5.20758	-12.2842	-2.77494	-0.881247	-0.950929	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.485708
5.06737	-12.1969	-2.79491	-0.893943	-0.908203	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	1.22654
4.9754	-12.1041	-2.73927	-0.918772	-0.870611	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	3.69856
4.87162	-11.9959	-2.74245	-0.951957	-0.855139	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.159966
4.78069	-11.8514	-2.80037	-1.01501	-0.882518	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.40992
4.68344	-11.731	-2.8058	-1.04725	-0.865089	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.176905
4.61856	-11.6131	-2.74454	-1.08514	-0.847346	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	5.46966
4.54389	-11.4906	-2.73996	-1.12199	-0.83769	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.141848
4.46212	-11.3264	-2.82564	-1.17234	-0.84599	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	7.56325
4.42083	-11.1742	-2.82366	-1.23174	-0.85973	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.0980808
4.4078	-11.0525	-2.73327	-1.2934	-0.87872	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.96842
4.36633	-10.9154	-2.72806	-1.33638	-0.873611	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.0755909
4.36906	-10.7757	-2.6713	-1.41086	-0.908282	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	4.42198
4.36885	-10.6305	-2.66428	-1.47436	-0.923391	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.21943
4.34458	-10.4952	-2.68742	-1.50546	-0.901595	4.45256	-10.5332	4.45	-10.5	0	3.00113	1.10968
4.36831	-10.3545	-2.68688	-1.5733	-0.925708	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.378821
4.38693	-10.213	-2.68501	-1.63577	-0.945661	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.758757
4.44063	-10.068	-2.69143	-1.71578	-0.979385	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.837398
4.46432	-9.93111	-2.69879	-1.7636	-0.975105	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.239176
4.53523	-9.78742	-2.71159	-1.84443	-1.00685	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.981949
4.65342	-9.64726	-2.69409	-1.9861	-1.12716	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	6.77045
4.72296	-9.51715	-2.69203	-2.05222	-1.13182	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.0497622
4.74766	-9.38049	-2.6948	-2.05622	-1.04925	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	2.4202
4.83236	-9.25144	-2.69871	-2.12209	-1.0567	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.10454
4.88366	-9.11607	-2.70205	-2.14132	-1.00002	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	1.34733
4.98353	-8.98886	-2.71409	-2.20593	-1.00754	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.253526
5.03757	-8.85225	-2.71522	-2.20974	-0.930567	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	2.56146
5.15582	-8.72107	-2.74336	-2.27307	-0.937945	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.94654
5.27174	-8.61154	-2.75089	-2.34189	-0.962372	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.328243
5.3895	-8.49593	-2.76716	-2.39685	-0.961984	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.270712
5.45081	-8.36867	-2.74589	-2.37516	-0.846591	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	5.44946
5.55838	-8.26164	-2.74774	-2.4182	-0.843001	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.0519324
5.70205	-8.18192	-2.75932	-2.50467	-0.905426	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	1.64847
5.8306	-8.08444	-2.77192	-2.55222	-0.90157	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.173595
5.88309	-7.95177	-2.72249	-2.48503	-0.713193	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	15.7431
6.01128	-7.8436	-2.74477	-2.51888	-0.705133	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.535649
6.114	-7.73755	-2.73372	-2.51801	-0.639095	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	2.09422
6.23944	-7.63624	-2.74753	-2.54658	-0.631279	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.290788
6.33795	-7.52512	-2.73231	-2.5302	-0.54707	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	3.21028
6.45991	-7.42653	-2.7406	-2.55269	-0.539087	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.23547
6.58585	-7.33944	-2.74265	-2.57584	-0.527684	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.134572
6.72043	-7.2382	-2.76421	-2.5958	-0.517157	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.54973
6.82093	-7.12772	-2.74521	-2.56813	-0.425296	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	3.8079
6.95358	-7.03082	-2.76141	-2.58461	-0.417443	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.295612
7.07911	-6.95992	-2.77046	-2.61322	-0.430874	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.217127
7.20923	-6.86337	-2.79828	-2.62317	-0.417851	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0.866917
7.27089	-6.72797	-2.75499	-2.53151	-0.232959	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	16.6842
7.37764	-6.62916	-2.76217	-2.53075	-0.220897	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.532939
7.56251	-6.61108	-2.79611	-2.65584	-0.405754	7.67988	-6.69347	7.5	-6.55	2.72747	0	16.4024
7.69049	-6.54467	-2.78551	-2.67783	-0.406085	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.124094
7.79512	-6.44842	-2.74994	-2.638	-0.298623	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	7.34301
7.91588	-6.36998	-2.7422	-2.64779	-0.292744	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.305294
8.06006	-6.31379	-2.75345	-2.69152	-0.341138	7.9171	-6.24084	8	-6.3	2.72648	0.908821	1.67488
8.18928	-6.24597	-2.74808	-2.70664	-0.337948	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.109814
8.2675	-6.12142	-2.68671	-2.61393	-0.151819	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	20.1321
8.38995	-6.02917	-2.69243	-2.6106	-0.140214	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0.345083
8.54429	-5.9855	-2.71657	-2.67512	-0.236701	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	5.41586
8.67301	-5.90813	-2.71821	-2.68068	-0.229415	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.150545
8.77475	-5.80481	-2.68847	-2.63207	-0.130003	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	5.32082
8.89674	-5.71589	-2.69161	-2.62758	-0.118579	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.338036
9.02851	-5.64305	-2.69949	-2.64251	-0.136804	8.91028	-5.47662	9	-5.55	2.73109	1.82073	0.777534
9.15601	-5.54809	-2.71112	-2.63521	-0.122081	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.464443
9.26313	-5.44418	-2.69216	-2.59162	-0.0406676	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	3.47763
9.38113	-5.34371	-2.69819	-2.57839	-0.0255072	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.528748
9.51063	-5.26488	-2.70589	-2.58806	-0.0423038	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.474363
9.63788	-5.15486	-2.72603	-2.57223	-0.0244157	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0.712277
9.70226	-5.01877	-2.6878	-2.46847	0.146762	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	15.4267
9.79872	-4.91579	-2.69208	-2.44827	0.15914	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.394788
9.90503	-4.81008	-2.68928	-2.42194	0.187962	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.441521
10.0035	-4.70183	-2.68538	-2.40235	0.196885	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.332136
10.1084	-4.59677	-2.68463	-2.38324	0.21025	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.093318
10.2041	-4.48352	-2.68351	-2.3622	0.219355	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.281726
10.3443	-4.41312	-2.70018	-2.41562	0.112744	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	5.54029
10.4539	-4.30003	-2.70989	-2.40176	0.119798	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.152813
10.4941	-4.13706	-2.67343	-2.2749	0.314417	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	19.0588
10.5827	-4.00846	-2.6812	-2.24764	0.323734	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.226607
10.6682	-3.88451	-2.6826	-2.21904	0.339609	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.147414
10.7559	-3.74249	-2.70202	-2.1891	0.349586	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.441058
10.8648	-3.63764	-2.70926	-2.20923	0.285012	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	1.93975
10.9498	-3.50697	-2.71624	-2.18774	0.2902	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.0942156
10.9937	-3.35307	-2.70741	-2.10537	0.39699	11.0183	-3.30073	11	-3.3	0.908549	2.72563	5.13004
11.0673	-3.20794	-2.72137	-2.07633	0.40316	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.214932
11.1172	-3.06053	-2.72082	-2.02161	0.454848	11.1054	-3.01303	11.1	-3	0.90888	2.72663	1.13004
11.174	-2.90909	-2.73153	-1.98726	0.463051	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.261359
11.2222	-2.76316	-2.73293	-1.94708	0.485286	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.244574
11.2705	-2.60629	-2.74631	-1.91225	0.4921	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.262657
11.2246	-2.41205	-2.7514	-1.73887	0.734286	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	26.3893
11.2343	-2.25749	-2.75009	-1.69044	0.741831	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.232798
11.3475	-2.15698	-2.71541	-1.79798	0.497949	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	25.7666
11.3746	-2.00369	-2.72174	-1.7664	0.501327	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.082545
11.3653	-1.84407	-2.72404	-1.69432	0.570702	11.224	-1.77367	11.35	-1.8	0	2.71996	2.18732
11.3786	-1.68523	-2.73353	-1.65939	0.573129	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.102481
11.3759	-1.53129	-2.73587	-1.61323	0.594771	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.321339
11.3729	-1.37456	-2.74153	-1.57562	0.598933	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.108658
11.2576	-1.21431	-2.76656	-1.39473	0.846685	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	27.369
11.2179	-1.07232	-2.77138	-1.34446	0.853511	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.268181
11.1507	-0.931127	-2.78608	-1.26311	0.913494	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	1.97084
11.0993	-0.789663	-2.79674	-1.21361	0.915797	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.179233
10.995	-0.643103	-2.82352	-1.10434	1.01043	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	4.56129
10.9081	-0.514795	-2.81478	-1.04015	1.01966	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.29922
10.8177	-0.385923	-2.81955	-0.972427	1.03896	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.235328
10.7153	-0.278298	-2.80198	-0.905245	1.0512	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.452391
10.5482	-0.178867	-2.87544	-0.75178	1.21523	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	17.5058
10.4244	-0.102023	-2.86139	-0.67686	1.23119	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	0.581356
10.319	-0.0209057	-2.83952	-0.626522	1.21131	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	0.714859
10.1895	0.0370879	-2.82378	-0.551042	1.22894	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0.540216
10.0875	0.103868	-2.78177	-0.51254	1.19069	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	2.3989
9.95621	0.144784	-2.76551	-0.437594	1.20935	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.491873
9.81369	0.188694	-2.78979	-0.354721	1.24415	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	1.81117
9.67173	0.190702	-2.76348	-0.264321	1.27823	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	1.36462
9.52733	0.216616	-2.78496	-0.187989	1.29693	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	1.02112
9.38	0.214375	-2.77785	-0.10402	1.31835	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.445946
9.26118	0.201969	-2.67868	-0.0341011	1.31134	9.46113	0.134275	9.25	0.15	-1.81915	0	9.21065
9.11648	0.192619	-2.67248	0.0438694	1.31883	9.13787	0.161547	9.15	0.15	-1.81913	0	0.0778003
8.97482	0.196307	-2.71029	0.101716	1.30972	9.02723	0.196492	9	0.2	-2.99927	0.99976	1.64688
8.83969	0.195528	-2.7165	0.15428	1.29455	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.192869
8.69646	0.191539	-2.7516	0.202077	1.27318	8.67607	0.247512	8.7	0.25	-2.99873	0	1.41621
8.56216	0.18113	-2.75484	0.249001	1.25428	8.54916	0.247046	8.55	0.25	-2.99871	0	0.263858
8.41939	0.148052	-2.75061	0.310977	1.24726	8.44086	0.253341	8.4	0.25	-2.72872	0	0.209123
8.272	0.137804	-2.75368	0.34723	1.21131	8.2302	0.258614	8.25	0.25	-2.72871	0	0.955879
8.12955	0.122546	-2.78504	0.372654	1.16565	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	2.03559
7.99485	0.0831193	-2.7891	0.41883	1.15174	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.232143
7.84819	0.0687227	-2.82316	0.427801	1.08713	7.82213	0.149733	7.8	0.15	-3.00101	0	3.40695
7.70964	0.0421335	-2.82364	0.453723	1.05601	7.63383	0.15164	7.65	0.15	-3.00099	0	1.00144
7.56539	-0.00892643	-2.82681	0.492788	1.03319	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.447235
7.41863	-0.0490266	-2.82237	0.520014	1.0015	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	1.01767
7.3049	-0.126085	-2.8058	0.582326	1.0238	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	1.63742
7.18267	-0.171587	-2.79417	0.607499	0.997014	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.830518
7.01676	-0.203851	-2.82283	0.589592	0.894399	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	5.99277
6.88488	-0.278483	-2.81848	0.627471	0.882714	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.183424
6.82217	-0.426415	-2.77995	0.762315	1.02023	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	12.7642
6.72625	-0.507963	-2.7665	0.803232	1.01088	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.269671
6.6243	-0.587128	-2.76169	0.82755	0.973259	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	0.739657
6.53475	-0.678635	-2.75108	0.869484	0.967386	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.170807
6.48331	-0.829712	-2.74905	0.986347	1.0733	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	5.48131
6.41627	-0.949028	-2.74727	1.04376	1.07731	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.0612087
6.37112	-1.09405	-2.75406	1.1367	1.13736	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	1.49105
6.32276	-1.22437	-2.75378	1.19803	1.14181	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.0773564
6.32511	-1.39956	-2.77458	1.33352	1.26089	6.5527	-1.43518	6.35	-1.4	0	-3.00132	6.24059
6.30554	-1.53782	-2.77217	1.40191	1.26647	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.138383
6.28308	-1.68033	-2.76223	1.46349	1.25455	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.15867
6.28311	-1.82052	-2.74477	1.53602	1.26117	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.459595
6.30341	-1.97095	-2.76242	1.63014	1.31024	6.34522	-1.96081	6.35	-1.95	0	-3.99976	1.27798
6.32	-2.11001	-2.76299	1.69824	1.3126	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.0313565
6.30888	-2.22448	-2.72044	1.71329	1.23121	6.3068	-2.23646	6.35	-2.25	0	-2	4.42285
6.3349	-2.35737	-2.7188	1.77648	1.23313	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.0100916
6.3393	-2.47728	-2.68821	1.8018	1.17552	6.26272	-2.46894	6.35	-2.5	0	-3	2.44895
6.37127	-2.61188	-2.69431	1.85864	1.17232	6.36265	-2.64414	6.35	-2.65	0	-3	0.0576256
6.42236	-2.74825	-2.71644	1.93202	1.19724	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	0.770695
6.46987	-2.88403	-2.72861	1.98766	1.19052	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.233375
6.54099	-3.02547	-2.77326	2.06561	1.22219	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	2.36195
6.59349	-3.17692	-2.80707	2.10845	1.19677	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	1.87769
